open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1736150400000000,99318.70000000,99625.69000000,99000.00000000,99043.49000000,674.33231000,1736153999999999,66933349.35484860,107864,214.44327000,21290390.94231300,0
1736154000000000,99043.49000000,99250.00000000,98942.46000000,98999.99000000,447.39111000,1736157599999999,44337402.83388970,73710,185.34600000,18368921.63024850,0
1736157600000000,99000.00000000,99057.95000000,98709.28000000,98767.96000000,525.86727000,1736161199999999,51997799.91243850,81282,243.36484000,24062686.36128910,0
1736161200000000,98767.96000000,99410.23000000,98712.00000000,99259.99000000,667.86775000,1736164799999999,66200491.10346490,113929,324.08588000,32121454.42758680,0
1736164800000000,99259.99000000,99713.13000000,99142.43000000,99157.12000000,624.14409000,1736168399999999,62065160.65664330,138412,284.17263000,28261246.41292950,0
1736168400000000,99157.12000000,99575.85000000,98909.82000000,99492.51000000,631.22473000,1736171999999999,62615952.20301830,167733,301.35601000,29896549.57765670,0
1736172000000000,99492.50000000,101295.23000000,98711.94000000,100737.03000000,3487.88537000,1736175599999999,348891276.23578220,515023,1848.09620000,184946110.94315390,0
1736175600000000,100737.03000000,102468.92000000,100481.99000000,102147.95000000,3664.96939000,1736179199999999,372113576.31849580,438664,1957.58380000,198774452.89258930,0
1736179200000000,102147.95000000,102480.00000000,101719.59000000,102158.67000000,2145.59016000,1736182799999999,219202705.67134470,241299,989.61655000,101116165.87030950,0
1736182800000000,102158.67000000,102158.68000000,101250.00000000,101831.95000000,1517.05213000,1736186399999999,154364406.14864830,209208,695.86165000,70811491.66124530,0
1736186400000000,101831.95000000,102053.61000000,101578.12000000,101738.80000000,834.30560000,1736189999999999,85000916.88136840,152157,383.16213000,39040569.89339920,0
1736190000000000,101738.81000000,102032.00000000,101639.60000000,101817.22000000,631.18014000,1736193599999999,64296866.23185600,110163,289.75877000,29517977.13417670,0
1736193600000000,101817.22000000,102318.50000000,101800.00000000,102127.38000000,1458.54383000,1736197199999999,148871342.20881760,149242,707.96106000,72253346.64629500,0
1736197200000000,102126.90000000,102329.98000000,101600.05000000,101611.92000000,1010.19790000,1736200799999999,103066977.74097310,96661,445.71654000,45474034.13475600,0
1736200800000000,101611.92000000,102084.13000000,101600.06000000,102011.98000000,365.15756000,1736204399999999,37194229.76379830,55270,172.94322000,17615584.48932740,0
1736204400000000,102011.98000000,102239.58000000,101896.87000000,102235.60000000,435.86784000,1736207999999999,44494854.68746670,74979,249.03074000,25422913.77602910,0
1736208000000000,102235.60000000,102724.38000000,101950.00000000,102042.46000000,980.37078000,1736211599999999,100268532.46524660,135026,590.27743000,60387051.79758120,0
1736211600000000,102042.47000000,102071.90000000,101684.95000000,101915.66000000,558.30589000,1736215199999999,56876018.48471030,84821,259.10568000,26395741.55173310,0
1736215200000000,101915.66000000,102018.98000000,101651.67000000,101677.66000000,392.40922000,1736218799999999,39967952.11678810,63895,185.12378000,18854806.72723040,0
1736218800000000,101677.66000000,101818.19000000,101512.91000000,101708.08000000,426.32949000,1736222399999999,43350970.79874920,61343,193.69753000,19693759.59673050,0
1736222400000000,101708.09000000,101925.77000000,101667.01000000,101667.02000000,289.09956000,1736225999999999,29432165.44962490,46952,113.16590000,11521311.32467170,0
1736226000000000,101667.02000000,101786.07000000,101582.79000000,101743.47000000,341.58829000,1736229599999999,34741297.64286060,43596,146.24871000,14874296.62159990,0
1736229600000000,101743.47000000,101894.47000000,101648.56000000,101820.53000000,336.00222000,1736233199999999,34201577.13890960,42564,150.36925000,15305808.02526940,0
1736233200000000,101820.53000000,102015.01000000,101640.47000000,101664.81000000,526.07792000,1736236799999999,53544336.65837880,49632,188.88221000,19229635.71805240,0
1736236800000000,101664.81000000,101995.64000000,101618.04000000,101905.08000000,455.62174000,1736240399999999,46376453.88224910,59495,235.65401000,23985962.87726500,0
1736240400000000,101905.08000000,101914.11000000,101632.06000000,101723.19000000,490.40273000,1736243999999999,49891819.32064010,66263,199.16326000,20262646.93765690,0
1736244000000000,101723.18000000,101723.19000000,101379.45000000,101406.78000000,716.36897000,1736247599999999,72717951.07351180,81243,254.44044000,25824668.85306600,0
1736247600000000,101406.78000000,101453.00000000,100472.45000000,100830.86000000,1572.48188000,1736251199999999,158713757.65677530,195271,600.59438000,60614177.69918120,0
1736251200000000,100830.86000000,100956.99000000,100628.43000000,100750.89000000,725.09465000,1736254799999999,73093568.94672230,128082,296.59753000,29895851.83256760,0
1736254800000000,100750.88000000,100960.06000000,100615.63000000,100636.80000000,744.04629000,1736258399999999,74973963.44211040,102770,408.90043000,41205437.89745190,0
1736258400000000,100636.80000000,100862.91000000,99732.00000000,99979.69000000,2490.75719000,1736261999999999,250020962.97694430,326438,1166.37593000,117105340.25428390,0
1736262000000000,99979.69000000,100142.99000000,97153.50000000,97952.26000000,8692.12932000,1736265599999999,855938530.96009590,775752,3879.92278000,381954520.62146200,0
1736265600000000,97952.26000000,98347.81000000,97586.41000000,97733.58000000,2402.78330000,1736269199999999,235292485.78539960,442440,1126.63813000,110332435.79654740,0
1736269200000000,97733.58000000,97806.03000000,96577.00000000,97277.31000000,2384.90474000,1736272799999999,231857792.03248180,438707,1053.65455000,102430583.94660770,0
1736272800000000,97277.32000000,97541.60000000,96600.00000000,96750.86000000,1551.15869000,1736276399999999,150552119.61719550,354651,726.61951000,70527555.72450150,0
1736276400000000,96750.86000000,97200.01000000,96323.67000000,96451.98000000,1482.07032000,1736279999999999,143327800.45124280,277967,738.45587000,71423251.76420620,0
1736280000000000,96451.99000000,96870.52000000,96181.81000000,96533.35000000,1820.47033000,1736283599999999,175575680.41753270,293551,925.25984000,89236017.21058620,0
1736283600000000,96533.34000000,97094.19000000,96400.00000000,96501.22000000,1161.95008000,1736287199999999,112405580.44319160,147589,595.79200000,57643368.30943210,0
1736287200000000,96501.23000000,97220.76000000,96412.00000000,97164.00000000,708.70971000,1736290799999999,68673974.22585340,130435,364.43359000,35313356.40856980,0
1736290800000000,97163.99000000,97169.65000000,96800.80000000,96954.61000000,810.74206000,1736294399999999,78626367.73002120,132079,415.74179000,40318462.20928050,0
1736294400000000,96954.60000000,97268.65000000,96707.77000000,97268.49000000,817.82250000,1736297999999999,79354290.50477930,116907,471.60906000,45774136.80926270,0
1736298000000000,97268.49000000,97268.50000000,96608.14000000,96907.15000000,751.04704000,1736301599999999,72776297.83057390,106748,295.31846000,28615846.78624180,0
1736301600000000,96907.16000000,97181.82000000,96778.57000000,96878.14000000,677.26436000,1736305199999999,65708214.75897460,84486,341.93284000,33179403.20675440,0
1736305200000000,96878.14000000,96878.14000000,96216.83000000,96525.20000000,1257.71877000,1736308799999999,121418370.82165240,174232,460.83186000,44480462.60585390,0
1736308800000000,96525.20000000,96634.58000000,96057.48000000,96274.81000000,1105.11271000,1736312399999999,106472732.26718980,155181,529.98851000,51057749.37807620,0
